Effective date ,S&P BSE India Government Bond Index (Base value),S&P BSE India Government Bond Index (Real Value),S&P BSE SENSEX (TR) (Base value),S&P BSE SENSEX (TR) (Real Value),S&P BSE 100 (TR) (Base value),S&P BSE 100 (TR) (Real Value),S&P BSE Bharat 22 Index TR (Base value),S&P BSE Bharat 22 Index TR (Real Value),S&P BSE SENSEX 50 TR (Base value),S&P BSE SENSEX 50 TR (Real Value)
02/23/2015,155.24,117.314868,200.53,31423.672643,201.8,9570.14302,194.19,3529.869306,205.25,9740.05665
02/24/2015,155.13,117.231741,200.74,31456.580294,202.01,9580.102039,194.75,3540.04865,205.49,9751.445754
02/25/2015,155.14,117.239298,200.76,31459.714356,202.07,9582.947473,194.52,3535.867848,205.56,9754.767576
02/26/2015,155.22,117.299754,198.95,31176.081745,200.33,9500.429887,193.83,3523.325442,203.77,9669.823842
02/27/2015,155.13,117.231741,202.23,31690.067913,204.01,9674.949839,198.36,3605.669064,207.35,9839.71131
02/28/2015,,0,203.21,31843.636951,205.12,9727.590368,,0,,0
03/02/2015,155.04,117.163728,203.9,31951.76209,206.63,9799.200457,200.28,3640.569672,210.06,9968.313276
03/03/2015,154.99,117.125943,205.04,32130.403624,207.85,9857.057615,200.21,3639.297254,211.18,10021.462428
03/04/2015,155.65,117.624705,203.56,31898.483036,206.16,9776.911224,198.43,3606.941482,209.57,9945.060522
03/05/2015,155.47,117.488679,204.04,31973.700524,206.62,9798.726218,198.43,3606.941482,209.96,9963.567816
03/06/2015,155.38,117.420666,,0,,0,,0,,0
03/09/2015,155.29,117.352653,199.85,31317.114535,202.58,9607.133662,193.15,3510.96481,205.65,9759.03849
03/10/2015,155.19,117.277083,198.92,31171.380652,201.75,9567.771825,191.98,3489.697252,204.8,9718.70208
03/11/2015,155.05,117.171285,198.57,31116.534567,201.4,9551.17346,191.35,3478.24549,204.46,9702.567516
03/12/2015,155.07,117.186399,200.44,31409.569364,203.36,9644.124304,192.94,3507.147556,206.11,9780.867606
03/13/2015,154.89,117.050373,197.49,30947.295219,200.21,9494.739019,189.72,3448.616328,203.01,9633.758346
03/16/2015,154.95,117.095715,197.03,30875.211793,199.78,9474.346742,188.57,3427.712318,202.75,9621.42015
03/17/2015,155.12,117.224184,199.1,31199.58721,201.92,9575.833888,190.9,3470.06566,204.89,9722.972994
03/18/2015,155.14,117.239298,198.31,31075.791761,201.33,9547.853787,190.05,3454.61487,204.16,9688.331136
03/19/2015,155.38,117.420666,197.25,30909.686475,200.08,9488.573912,188.46,3425.712804,202.91,9629.012886
03/20/2015,155.35,117.397995,195.81,30684.034011,198.43,9410.324477,185.6,3373.72544,201.46,9560.203716
03/23/2015,155.51,117.518907,195.33,30608.816523,197.66,9373.808074,186.06,3382.087044,200.82,9529.832772
03/24/2015,155.5,117.51135,195.18,30585.311058,197.61,9371.436879,186.67,3393.175258,200.78,9527.934588
03/25/2015,155.42,117.450894,194.86,30535.166066,197.22,9352.941558,184.08,3346.095792,200.38,9508.952748
03/26/2015,155.27,117.337539,190.32,29823.733992,193.35,9169.411065,181.62,3301.379388,196.2,9310.59252
03/27/2015,155.23,117.307311,190.33,29825.301023,193.13,9158.977807,181.68,3302.470032,196.11,9306.321606
03/30/2015,155.58,117.571806,193.91,30386.298121,196.62,9324.487218,186.54,3390.812196,199.59,9471.463614
03/31/2015,155.73,117.685161,193.79,30367.493749,196.53,9320.219067,186.87,3396.810738,199.51,9467.667246
04/01/2015,155.81,117.745617,195.88,30695.003228,198.8,9427.87132,189.08,3436.982792,201.7,9571.59282
04/02/2015,155.85,117.775845,,0,,0,,0,,0
04/03/2015,155.88,117.798516,,0,,0,,0,,0
04/06/2015,156.17,118.017669,197.58,30961.398498,200.6,9513.23434,191.69,3484.425806,203.5,9657.0111
04/07/2015,155.88,117.798516,197.66,30973.934746,201.03,9533.626617,191.86,3487.515964,203.65,9664.12929
04/08/2015,155.82,117.753174,198.99,31182.349869,202.36,9596.700404,193.5,3517.3269,204.96,9726.294816
04/09/2015,156.04,117.919428,200.22,31375.094682,203.54,9652.660606,194.6,3537.32204,206.29,9789.409434
04/10/2015,156.02,117.904314,200.18,31368.826558,203.81,9665.465059,194.82,3541.321068,206.28,9788.934888
04/13/2015,156.01,117.896757,201.32,31547.468092,205.06,9724.744934,195.75,3558.22605,207.45,9844.45677
04/14/2015,156.09,117.957213,,0,,0,,0,,0
04/15/2015,156.25,118.078125,199.62,31281.072822,203.3,9641.27887,194.78,3540.593972,205.7,9761.41122
04/16/2015,156.05,117.926985,198.7,31136.90597,201.93,9576.308127,194.02,3526.779148,204.45,9702.09297
04/17/2015,156.18,118.025226,197.15,30894.016165,199.69,9470.078591,193.29,3513.509646,202.24,9597.218304
04/20/2015,156.32,118.131024,193.29,30289.142199,196.02,9296.032878,189.3,3440.98182,198.58,9423.534468
04/21/2015,156.39,118.183923,191.84,30061.922704,194.5,9223.94855,188.9,3433.71086,196.96,9346.658016
04/22/2015,156.59,118.335063,193.32,30293.843292,195.57,9274.692123,190.04,3454.433096,198.16,9403.603536
04/23/2015,156.54,118.297278,192.24,30124.603944,194.92,9243.866588,188.78,3431.529572,197.36,9365.639856
04/24/2015,156.54,118.297278,190.19,29803.362589,192.65,9136.214335,187.13,3401.536862,195.19,9262.663374
04/27/2015,156.54,118.297278,188.38,29519.729978,190.27,9023.345453,184.32,3350.458368,193,9158.7378
04/28/2015,156.55,118.304835,189.9,29757.91869,192.04,9107.285756,184.55,3354.63917,194.64,9236.563344
04/29/2015,156.56,118.312392,188.72,29573.009032,191.15,9065.078485,184.21,3348.458854,193.6,9187.21056
04/30/2015,156.29,118.108353,187.23,29339.521413,190.04,9012.437956,183.17,3329.554358,192.32,9126.468672
05/01/2015,156.13,117.987441,,0,,0,,0,,0
05/04/2015,156.23,118.063011,190.55,29859.775705,193.45,9174.153455,186.57,3391.357518,195.71,9287.339766
05/05/2015,156.35,118.153695,190.2,29804.92962,193.51,9176.998889,186.67,3393.175258,195.6,9282.11976
05/06/2015,156.06,117.934542,185.19,29019.847089,187.95,8913.322005,180.68,3284.292632,190.3,9030.61038
05/07/2015,155.89,117.806073,184.37,28891.350547,186.53,8845.980067,179.1,3255.57234,189.29,8982.681234
05/08/2015,155.98,117.874086,188.01,29461.749831,189.84,9002.953176,180.99,3289.927626,192.64,9141.654144
05/11/2015,155.94,117.843858,190.8,29898.95148,192.9,9148.07031,184.11,3346.641114,195.7,9286.86522
05/12/2015,155.71,117.670047,186.43,29214.158933,188.37,8933.240043,180.01,3272.113774,191.11,9069.048606
05/13/2015,155.38,117.420666,189.02,29620.019962,191.04,9059.861856,182.36,3314.830664,193.77,9195.277842
05/14/2015,155.79,117.730503,188.71,29571.442001,191.21,9067.923919,182.8,3322.82872,193.5,9182.4651
05/15/2015,155.8,117.73806,189.53,29699.938543,191.95,9103.017605,183.34,3332.644516,194.37,9223.750602
05/18/2015,156.04,117.919428,192.05,30094.830355,194.48,9223.000072,185.31,3368.453994,196.93,9345.234378
05/19/2015,156.05,117.926985,191.76,30049.386456,194.35,9216.834965,184.84,3359.910616,196.79,9338.590734
05/20/2015,156.39,118.183923,193.09,30257.801579,195.45,9269.001255,184.86,3360.274164,198.12,9401.705352
05/21/2015,156.48,118.251936,192.9,30228.02799,195.39,9266.155821,185.22,3366.818028,198.09,9400.281714
05/22/2015,156.45,118.229265,193.92,30387.865152,196.11,9300.301029,185.88,3378.815112,199.02,9444.414492
05/25/2015,156.78,118.478646,191.75,30047.819425,194.37,9217.783443,184.26,3349.367724,197.02,9349.505292
05/26/2015,156.73,118.440861,190.97,29925.591007,193.63,9182.689757,183.58,3337.007092,196.22,9311.541612
05/27/2015,156.61,118.350177,191.2,29961.63272,193.52,9177.473128,185.68,3375.179632,196.05,9303.47433
05/28/2015,156.79,118.486203,190.88,29911.487728,193.03,9154.235417,185.99,3380.814626,195.72,9287.814312
05/29/2015,156.88,118.554216,193.11,30260.935641,195.47,9269.949733,188.86,3432.983764,198.41,9415.467186
06/01/2015,156.99,118.637343,193.29,30289.142199,195.16,9255.248324,189.93,3452.433582,198.27,9408.823542
06/02/2015,156.72,118.433304,188.7,29569.87497,190.8,9048.48012,185.59,3373.543666,193.76,9194.803296
06/03/2015,156.08,117.949656,186.54,29231.396274,188.39,8934.188521,181.99,3308.105026,191.48,9086.606808
06/04/2015,155.93,117.836301,186.61,29242.365491,188.52,8940.353628,181.89,3306.287286,191.65,9094.67409
06/05/2015,155.9,117.81363,186.4,29209.45784,188.26,8928.023414,183.87,3342.278538,191.33,9079.488618
06/08/2015,155.91,117.821187,184.69,28941.495539,186.34,8836.969526,182.69,3320.829206,189.5,8992.6467
06/09/2015,156.15,118.002555,184.4,28896.05164,185.97,8819.422683,182.34,3314.467116,189.16,8976.512136
06/10/2015,155.98,117.874086,186.9,29287.80939,188.27,8928.497653,184.02,3345.005148,191.59,9091.826814
06/11/2015,155.62,117.602034,183.63,28775.390253,184.68,8758.245852,181.29,3295.380846,188.05,8923.83753
06/12/2015,155.64,117.617148,184.01,28834.937431,185.02,8774.369978,180.99,3289.927626,188.34,8937.599364
06/15/2015,155.79,117.730503,185.36,29046.486616,185.88,8815.154532,180.84,3287.201016,189.24,8980.308504
06/16/2015,155.36,117.405552,186.05,29154.611755,186.6,8849.29974,181.85,3305.56019,189.95,9014.00127
06/17/2015,155.78,117.722946,187.07,29314.448917,187.76,8904.311464,182.54,3318.102596,190.89,9058.608594
06/18/2015,156.46,118.236822,189.05,29624.721055,189.67,8994.891113,183.58,3337.007092,192.84,9151.145064
06/19/2015,156.45,118.229265,190.5,29851.94055,191.08,9061.758812,184.68,3357.002232,194.28,9219.479688
06/22/2015,157.18,118.780926,193.38,30303.245478,193.97,9198.813883,186.9,3397.35606,197.19,9357.572574
06/23/2015,156.71,118.425747,193.9,30384.73109,194.63,9230.113657,188.91,3433.892634,197.76,9384.621696
06/24/2015,156.81,118.501317,193.38,30303.245478,193.92,9196.442688,187.42,3406.808308,197.19,9357.572574
06/25/2015,156.58,118.327506,194.54,30485.021074,194.99,9247.186261,188.83,3432.438442,198.24,9407.399904
06/26/2015,156.05,117.926985,193.95,30392.566245,194.55,9226.319745,187.79,3413.533946,197.75,9384.14715
06/29/2015,155.96,117.858972,192.79,30210.790649,192.96,9150.915744,186.86,3396.628964,196.35,9317.71071
06/30/2015,156.35,118.153695,193.74,30359.658594,194.24,9211.618336,187.68,3411.534432,197.51,9372.758046
07/01/2015,156.62,118.357734,195.41,30621.352771,196.26,9307.414614,190.28,3458.795672,199.39,9461.972694
07/02/2015,156.85,118.531545,195.01,30558.671531,196.3,9309.31157,190.02,3454.069548,199.15,9450.58359
07/03/2015,157.12,118.735584,196.04,30720.075724,197.11,9347.724929,190.32,3459.522768,200.13,9497.089098
07/06/2015,157.3,118.87161,196.87,30850.139297,198.13,9396.097307,190.96,3471.156304,201.05,9540.74733
07/07/2015,157.6,119.09832,196.61,30809.396491,198.1,9394.67459,190.59,3464.430666,200.83,9530.307318
07/08/2015,157.49,119.015193,193.23,30279.740013,194.76,9236.278764,188.18,3420.623132,197.35,9365.16531
07/09/2015,157.52,119.037864,192.55,30173.181905,194.16,9207.824424,187.9,3415.53346,196.68,9333.370728
07/10/2015,157.49,119.015193,193.18,30271.904858,194.8,9238.17572,188.24,3421.713776,197.41,9368.012586
07/13/2015,156.84,118.523988,195.28,30600.981368,197.13,9348.673407,189.62,3446.798588,199.73,9478.107258
07/14/2015,156.75,118.455975,195.09,30571.207779,196.99,9342.034061,189.98,3453.342452,199.54,9469.090884
07/15/2015,157.27,118.848939,197.11,30887.748041,198.58,9417.438062,190.49,3462.612926,201.38,9556.407348
07/16/2015,157.2,118.79604,198.88,31165.112528,200.56,9511.337384,192.59,3500.785466,203.29,9647.045634
07/17/2015,157.26,118.841382,199.01,31185.483931,200.73,9519.399447,192.67,3502.239658,203.38,9651.316548
07/20/2015,157.47,119.000079,198.76,31146.308156,200.76,9520.822164,192.23,3494.241602,203.38,9651.316548
07/21/2015,157.4,118.94718,197.1,30886.18101,198.77,9426.448603,189.4,3442.79956,201.53,9563.525538
07/22/2015,157.46,118.992522,199.36,31240.330016,201.14,9538.843246,191.35,3478.24549,203.97,9679.314762
07/23/2015,157.55,119.060535,198.46,31099.297226,200.43,9505.172277,191.14,3474.428236,203.11,9638.503806
07/24/2015,157.62,119.113434,196.65,30815.664615,198.87,9431.190993,189.43,3443.344882,201.59,9566.372814
07/27/2015,157.7,119.17389,192.8,30212.35768,195.26,9259.990714,185.56,3372.998344,197.94,9393.163524
07/28/2015,157.98,119.385486,192.08,30099.531448,194.59,9228.216701,185.85,3378.26979,197.36,9365.639856
07/29/2015,158.11,119.483727,192.81,30213.924711,195.42,9267.578538,185.65,3374.63431,198.15,9403.12899
07/30/2015,158.13,119.498841,193.81,30370.627811,196.66,9326.384174,187.15,3401.90041,199.27,9456.278142
07/31/2015,158.08,119.461056,196.67,30818.798677,199.16,9444.943924,190.18,3456.977932,201.81,9576.812826
08/03/2015,158.48,119.763336,197.17,30897.150227,199.43,9457.748377,190.98,3471.519852,201.89,9580.609194
08/04/2015,158.24,119.581968,196.37,30771.787747,199.29,9451.109031,191.8,3486.42532,201.37,9555.932802
08/05/2015,158.28,119.612196,197.43,30937.893033,200.61,9513.708579,192.38,3496.968212,202.59,9613.827414
08/06/2015,158.34,119.657538,197.95,31019.378645,201.23,9543.111397,192.48,3498.785952,203.01,9633.758346
08/07/2015,158.42,119.717994,197.52,30951.996312,200.81,9523.193359,191.73,3485.152902,202.58,9613.352868
08/10/2015,158.65,119.891805,196.58,30804.695398,199.9,9480.03761,189.88,3451.524712,201.56,9564.949176
08/11/2015,158.57,119.831349,194.94,30547.702314,198.27,9402.736653,186.85,3396.44719,199.94,9488.072724
08/12/2015,158.67,119.906919,192.46,30159.078626,195.2,9257.14528,182.03,3308.832122,197.24,9359.945304
08/13/2015,158.93,120.103401,192.75,30204.522525,195.29,9261.413431,182.15,3311.01341,197.6,9377.02896
08/14/2015,159.24,120.337668,196.37,30771.787747,199.34,9453.480226,184.19,3348.095306,201.38,9556.407348
08/17/2015,159.18,120.292326,195.05,30564.939655,198.59,9417.912301,184.1,3346.45934,200.28,9504.207288
08/18/2015,159.2,120.30744,194.72,30513.227632,198.57,9416.963823,183.53,3336.098222,200.06,9493.767276
08/19/2015,159.31,120.390567,195.42,30622.919802,199.18,9445.892402,182.45,3316.46663,200.7,9524.13822
08/20/2015,159.57,120.587049,193.16,30268.770796,196.48,9317.847872,180.93,3288.836982,198.06,9398.858076
08/21/2015,159.24,120.337668,191.46,30002.375526,194.73,9234.856047,178.65,3247.39251,196.28,9314.388888
08/24/2015,159.05,120.194085,180.1,28222.22831,182.49,8654.387511,166.74,3030.899676,184.78,8768.660988
08/25/2015,158.66,119.899362,182.13,28540.335603,184.82,8764.885198,169.87,3087.794938,186.73,8861.197458
08/26/2015,159.24,120.337668,179.94,28197.155814,182.73,8665.769247,168.48,3062.528352,184.46,8753.475516
08/27/2015,159.48,120.519036,183.56,28764.421036,186.67,8852.619413,172.14,3129.057636,188.26,8933.802996
08/28/2015,159.49,120.526593,184.69,28941.495539,187.68,8900.517552,173.4,3151.96116,189.31,8983.630326
08/31/2015,159.55,120.571935,183.93,28822.401183,187.05,8870.640495,172.89,3142.690686,188.69,8954.208474
09/01/2015,159.63,120.632391,179.93,28195.588783,182.79,8668.614681,168.43,3061.619482,184.43,8752.051878
09/02/2015,159.86,120.806202,178.23,27929.193513,181.23,8594.633397,165.8,3013.81292,182.81,8675.175426
09/03/2015,159.95,120.874215,180.43,28273.940333,183.72,8712.718908,168.33,3059.801742,185.4,8798.08284
09/04/2015,159.99,120.904443,176.49,27656.530119,179.75,8524.446025,164.95,2998.36213,181.39,8607.789894
09/07/2015,159.88,120.821316,174.35,27321.185485,177.21,8403.989319,162.56,2954.918144,179.19,8503.389774
09/08/2015,159.92,120.851544,177.32,27786.593692,180.04,8538.198956,166.09,3019.084366,182.22,8647.177212
09/09/2015,160.02,120.927114,180.13,28226.929403,183.13,8684.738807,168.48,3062.528352,185.18,8787.642828
09/10/2015,159.87,120.813759,179.45,28120.371295,182.66,8662.449574,167.98,3053.439652,184.56,8758.220976
09/11/2015,159.92,120.851544,179.37,28107.835047,182.55,8657.232945,167.68,3047.986432,184.4,8750.62824
09/14/2015,160.14,121.017798,181.1,28378.93141,184.62,8755.400418,170.27,3095.065898,186.43,8846.961078
09/15/2015,160.18,121.048026,180.04,28212.826124,183.46,8700.388694,169.14,3074.525436,185.4,8798.08284
09/16/2015,160.25,121.100925,181.85,28496.458735,184.87,8767.256393,170.13,3092.521062,187.15,8881.12839
09/17/2015,160.31,121.146267,,0,,0,,0,,0
09/18/2015,160.7,121.44099,183.64,28776.957284,186.89,8863.052671,171.88,3124.331512,189.19,8977.935774
09/21/2015,160.92,121.607244,183.46,28748.750726,186.94,8865.423866,172.83,3141.600042,189.07,8972.241222
09/22/2015,160.95,121.629915,179.66,28153.278946,183.09,8682.841851,168.17,3056.893358,185.11,8784.321006
09/23/2015,160.81,121.524117,180.86,28341.322666,184.01,8726.471839,169.33,3077.979142,186.22,8836.995612
09/24/2015,160.91,121.599687,181.15,28386.766565,184.34,8742.121726,168.81,3068.526894,186.67,8858.350182
09/25/2015,160.95,121.629915,,0,,0,,0,,0
09/28/2015,161.09,121.735713,179.42,28115.670202,182.77,8667.666203,167.25,3040.17015,184.95,8776.72827
09/29/2015,162.07,122.476299,180.55,28292.744705,183.69,8711.296191,167.5,3044.7145,186.09,8830.826514
09/30/2015,162.6,122.87682,183.19,28706.440889,186.25,8832.701375,169.59,3082.705266,188.55,8947.56483
10/01/2015,162.58,122.861706,183.65,28778.524315,186.4,8839.81496,169.74,3085.431876,187.92,8917.668432
10/02/2015,162.44,122.755908,,0,,0,,0,,0
10/05/2015,162.87,123.080859,187.61,29399.068591,190.28,9023.819692,173.37,3151.415838,191.76,9099.894096
10/06/2015,162.82,123.043074,188.64,29560.472784,191.09,9062.233051,175.6,3191.95144,192.65,9142.12869
10/07/2015,162.66,122.922162,189.36,29673.299016,191.6,9086.41924,176.54,3209.038196,193.18,9167.279628
10/08/2015,162.74,122.982618,188.03,29464.883893,190.39,9029.036321,175.21,3184.862254,192.09,9115.554114
10/09/2015,163.03,123.201771,189.66,29720.309946,191.5,9081.67685,176.05,3200.13127,193.37,9176.296002
10/12/2015,162.93,123.126201,188.44,29529.132164,190.74,9045.634686,176.3,3204.67562,192.37,9128.841402
10/13/2015,162.75,122.990175,188.03,29464.883893,190.38,9028.562082,176.36,3205.766264,191.98,9110.334108
10/14/2015,163.07,123.231999,187.56,29391.233436,189.88,9004.850132,176.11,3201.221914,191.46,9085.657716
10/15/2015,163.12,123.269784,189.18,29645.092458,191.54,9083.573806,178.5,3244.6659,193.26,9171.075996
10/16/2015,163.04,123.209328,190.77,29894.250387,192.96,9150.915744,180.06,3273.022644,194.89,9248.426994
10/19/2015,163.12,123.269784,191.86,30065.056766,193.78,9189.803342,179.5,3262.8433,195.74,9288.763404
10/20/2015,163.13,123.277341,191.45,30000.808495,193.6,9181.26704,179.44,3261.752656,195.51,9277.848846
10/21/2015,163.2,123.33024,191.34,29983.571154,193.25,9164.668675,178.78,3249.755572,195.21,9263.612466
10/22/2015,163.21,123.337797,,0,,0,,0,,0
10/23/2015,163.28,123.390696,192.65,30188.852215,194.16,9207.824424,180.25,3276.47635,196.4,9320.08344
10/26/2015,163.16,123.300012,191.89,30069.757859,193.32,9167.988348,178.98,3253.391052,195.51,9277.848846
10/27/2015,163.21,123.337797,191.13,29950.663503,192.84,9145.224876,177.87,3233.214138,194.86,9247.003356
10/28/2015,163.23,123.352911,189.63,29715.608853,191.5,9081.67685,175.58,3191.587892,193.54,9184.363284
10/29/2015,163.11,123.262227,188.21,29493.090451,190.14,9017.180346,172.85,3141.96359,192.15,9118.40139
10/30/2015,163.06,123.224442,186.97,29298.778607,189.15,8970.230685,170.91,3106.699434,191.13,9069.997698
11/02/2015,163.25,123.368025,186.29,29192.220499,188.89,8957.900471,170.93,3107.062982,190.81,9054.812226
11/03/2015,163.35,123.443595,186.51,29226.695181,189.19,8972.127641,171.33,3114.333942,191.08,9067.624968
11/04/2015,163.19,123.322683,186.24,29184.385344,188.95,8960.745905,171.68,3120.696032,190.79,9053.863134
11/05/2015,163.17,123.307569,184.5,28911.72195,186.89,8863.052671,171.19,3111.789106,188.9,8964.17394
11/06/2015,163.04,123.209328,184.23,28869.412113,186.55,8846.928545,171.55,3118.33297,188.69,8954.208474
11/09/2015,162.63,122.899491,183.22,28711.141982,185.91,8816.577249,171.59,3119.060066,187.89,8916.244794
11/10/2015,162.88,123.088416,180.63,28305.280953,182.9,8673.83131,168.73,3067.072702,185,8779.101
11/11/2015,162.99,123.171543,181.5,28441.61265,184.04,8727.894556,170.18,3093.429932,186.03,8827.979238
11/12/2015,163.02,123.194214,,0,,0,,0,,0
11/13/2015,163.24,123.360468,179.7,28159.54707,182.41,8650.593599,168.54,3063.618996,184.39,8750.153694
11/16/2015,163.46,123.526722,180.75,28324.085325,183.33,8694.223587,170.33,3096.156542,185.43,8799.506478
11/17/2015,163.3,123.40581,181.48,28438.478588,183.93,8722.677927,171.4,3115.60636,186.13,8832.724698
